"Date","State","fips","Cases","Deaths","Cases_daily","Deaths_daily"
2020-04-19,"Oregon","41",1910,74,66,2
2020-04-18,"Oregon","41",1844,72,59,2
2020-04-17,"Oregon","41",1785,70,49,6
2020-04-16,"Oregon","41",1736,64,73,6
2020-04-15,"Oregon","41",1663,58,30,3
2020-04-14,"Oregon","41",1633,55,49,2
2020-04-13,"Oregon","41",1584,53,57,1
2020-04-12,"Oregon","41",1527,52,80,1
2020-04-11,"Oregon","41",1447,51,76,3
2020-04-10,"Oregon","41",1371,48,50,4
2020-04-09,"Oregon","41",1321,44,82,6
2020-04-08,"Oregon","41",1239,38,58,5
2020-04-07,"Oregon","41",1181,33,49,4
2020-04-06,"Oregon","41",1132,29,64,2
2020-04-05,"Oregon","41",1068,27,69,1
2020-04-04,"Oregon","41",999,26,100,4
2020-04-03,"Oregon","41",899,22,73,1
2020-04-02,"Oregon","41",826,21,90,2
2020-04-01,"Oregon","41",736,19,46,1
2020-03-31,"Oregon","41",690,18,84,2
2020-03-30,"Oregon","41",606,16,58,3
2020-03-29,"Oregon","41",548,13,69,0
2020-03-28,"Oregon","41",479,13,65,1
2020-03-27,"Oregon","41",414,12,98,1
2020-03-26,"Oregon","41",316,11,50,1
2020-03-25,"Oregon","41",266,10,57,2
2020-03-24,"Oregon","41",209,8,18,3
2020-03-23,"Oregon","41",191,5,30,0
2020-03-22,"Oregon","41",161,5,24,1
2020-03-21,"Oregon","41",137,4,23,1
2020-03-20,"Oregon","41",114,3,27,0
2020-03-19,"Oregon","41",87,3,13,0
2020-03-18,"Oregon","41",74,3,8,1
2020-03-17,"Oregon","41",66,2,20,1
2020-03-16,"Oregon","41",46,1,7,0
2020-03-15,"Oregon","41",39,1,3,0
2020-03-14,"Oregon","41",36,1,6,1
2020-03-13,"Oregon","41",30,0,0,0
2020-03-12,"Oregon","41",30,0,10,0
2020-03-11,"Oregon","41",20,0,6,0
2020-03-10,"Oregon","41",14,0,1,0
2020-03-09,"Oregon","41",13,0,0,0
2020-03-08,"Oregon","41",13,0,7,0
2020-03-07,"Oregon","41",6,0,4,0
2020-03-06,"Oregon","41",2,0,0,0
2020-03-05,"Oregon","41",2,0,0,0
2020-03-04,"Oregon","41",2,0,0,0
2020-03-03,"Oregon","41",2,0,0,0
2020-03-02,"Oregon","41",2,0,0,0
2020-03-01,"Oregon","41",2,0,1,0
2020-02-29,"Oregon","41",1,0,0,0
2020-02-28,"Oregon","41",1,0,1,0
2020-05-15,"Pennsylvania","42",64178,4432,1020,134
2020-05-14,"Pennsylvania","42",63158,4298,964,194
2020-05-13,"Pennsylvania","42",62194,4104,787,180
2020-05-12,"Pennsylvania","42",61407,3924,850,78
2020-05-11,"Pennsylvania","42",60557,3846,520,27
2020-05-10,"Pennsylvania","42",60037,3819,1376,26
2020-05-09,"Pennsylvania","42",58661,3793,1160,69
2020-05-08,"Pennsylvania","42",57501,3724,1352,125
2020-05-07,"Pennsylvania","42",56149,3599,1160,239
2020-05-06,"Pennsylvania","42",54989,3360,1022,154
2020-05-05,"Pennsylvania","42",53967,3206,975,326
2020-05-04,"Pennsylvania","42",52992,2880,913,37
2020-05-03,"Pennsylvania","42",52079,2843,1008,49
2020-05-02,"Pennsylvania","42",51071,2794,1307,123
2020-05-01,"Pennsylvania","42",49764,2671,1540,91
2020-04-30,"Pennsylvania","42",48224,2580,2033,188
2020-04-29,"Pennsylvania","42",46191,2392,868,300
2020-04-28,"Pennsylvania","42",45323,2092,1595,146
2020-04-27,"Pennsylvania","42",43728,1946,1019,75
2020-04-26,"Pennsylvania","42",42709,1871,1083,29
2020-04-25,"Pennsylvania","42",41626,1842,1328,56
2020-04-24,"Pennsylvania","42",40298,1786,1964,63
2020-04-23,"Pennsylvania","42",38334,1723,1571,3
2020-04-22,"Pennsylvania","42",36763,1720,1379,100
2020-04-21,"Pennsylvania","42",35384,1620,1379,254
2020-04-20,"Pennsylvania","42",34005,1366,1013,81
2020-04-19,"Pennsylvania","42",32992,1285,1250,135
2020-04-18,"Pennsylvania","42",31742,1150,1621,123
2020-04-17,"Pennsylvania","42",30121,1027,1807,163
2020-04-16,"Pennsylvania","42",28314,864,1510,31
2020-04-15,"Pennsylvania","42",26804,833,1213,87
2020-04-14,"Pennsylvania","42",25591,746,1296,183
2020-04-13,"Pennsylvania","42",24295,563,1340,38
2020-04-12,"Pennsylvania","42",22955,525,1181,10
2020-04-11,"Pennsylvania","42",21774,515,1646,80
2020-04-10,"Pennsylvania","42",20128,435,1749,91
2020-04-09,"Pennsylvania","42",18379,344,1965,31
2020-04-08,"Pennsylvania","42",16414,313,1832,73
2020-04-07,"Pennsylvania","42",14582,240,1508,71
2020-04-06,"Pennsylvania","42",13074,169,1485,10
2020-04-05,"Pennsylvania","42",11589,159,1480,20
2020-04-04,"Pennsylvania","42",10109,139,1689,37
2020-04-03,"Pennsylvania","42",8420,102,1404,12
2020-04-02,"Pennsylvania","42",7016,90,1211,16
2020-04-01,"Pennsylvania","42",5805,74,808,2
2020-03-31,"Pennsylvania","42",4997,72,841,24
2020-03-30,"Pennsylvania","42",4156,48,715,8
2020-03-29,"Pennsylvania","42",3441,40,626,5
2020-03-28,"Pennsylvania","42",2815,35,598,12
2020-03-27,"Pennsylvania","42",2217,23,527,7
2020-03-26,"Pennsylvania","42",1690,16,539,5
2020-03-25,"Pennsylvania","42",1151,11,300,4
2020-03-24,"Pennsylvania","42",851,7,207,1
2020-03-23,"Pennsylvania","42",644,6,140,3
2020-03-22,"Pennsylvania","42",504,3,116,1
2020-03-21,"Pennsylvania","42",388,2,119,1
2020-03-20,"Pennsylvania","42",269,1,82,0
2020-03-19,"Pennsylvania","42",187,1,48,0
2020-03-18,"Pennsylvania","42",139,1,38,1
2020-03-17,"Pennsylvania","42",101,0,20,0
2020-03-16,"Pennsylvania","42",81,0,13,0
2020-03-15,"Pennsylvania","42",68,0,21,0
2020-03-14,"Pennsylvania","42",47,0,6,0
2020-03-13,"Pennsylvania","42",41,0,19,0
2020-03-12,"Pennsylvania","42",22,0,6,0
2020-03-11,"Pennsylvania","42",16,0,4,0
2020-03-10,"Pennsylvania","42",12,0,2,0
2020-03-09,"Pennsylvania","42",10,0,4,0
2020-03-08,"Pennsylvania","42",6,0,2,0
2020-03-07,"Pennsylvania","42",4,0,2,0
2020-03-06,"Pennsylvania","42",2,0,2,0
2020-05-15,"Puerto Rico","72",2542,122,115,5
2020-05-14,"Puerto Rico","72",2427,117,98,2
2020-05-13,"Puerto Rico","72",2329,115,30,1
2020-05-12,"Puerto Rico","72",2299,114,43,1
2020-05-11,"Puerto Rico","72",2256,113,58,2
2020-05-10,"Puerto Rico","72",2198,111,25,3
2020-05-09,"Puerto Rico","72",2173,108,17,1
2020-05-08,"Puerto Rico","72",2156,107,125,5
2020-05-07,"Puerto Rico","72",2031,102,63,3
2020-05-06,"Puerto Rico","72",1968,99,44,0
2020-05-05,"Puerto Rico","72",1924,99,49,2
2020-05-04,"Puerto Rico","72",1875,97,69,0
2020-05-03,"Puerto Rico","72",1806,97,51,2
2020-05-02,"Puerto Rico","72",1755,95,182,1
2020-05-01,"Puerto Rico","72",1573,94,36,2
2020-04-30,"Puerto Rico","72",1537,92,72,6
2020-04-29,"Puerto Rico","72",1465,86,65,0
2020-04-28,"Puerto Rico","72",1400,86,12,2
2020-04-27,"Puerto Rico","72",1388,84,17,0
2020-04-26,"Puerto Rico","72",1371,84,64,1
2020-04-25,"Puerto Rico","72",1307,83,31,6
2020-04-24,"Puerto Rico","72",1276,77,46,8
2020-04-23,"Puerto Rico","72",1230,69,315,23
2020-04-22,"Puerto Rico","72",915,46,0,3
2020-04-21,"Puerto Rico","72",915,43,-337,1
2020-04-20,"Puerto Rico","72",1252,42,39,1
2020-04-19,"Puerto Rico","72",1213,41,95,-19
2020-04-18,"Puerto Rico","72",1118,60,50,2
2020-04-17,"Puerto Rico","72",1068,58,25,2
2020-04-16,"Puerto Rico","72",1043,56,69,5
2020-04-15,"Puerto Rico","72",974,51,51,6
2020-04-14,"Puerto Rico","72",923,45,20,0
2020-04-13,"Puerto Rico","72",903,45,6,1
2020-04-12,"Puerto Rico","72",897,44,109,2
2020-04-11,"Puerto Rico","72",788,42,63,3
2020-04-10,"Puerto Rico","72",725,39,42,6
2020-04-09,"Puerto Rico","72",683,33,63,9
2020-04-08,"Puerto Rico","72",620,24,47,1
2020-04-07,"Puerto Rico","72",573,23,60,2
2020-04-06,"Puerto Rico","72",513,21,38,1
2020-04-05,"Puerto Rico","72",475,20,23,2
2020-04-04,"Puerto Rico","72",452,18,74,3
2020-04-03,"Puerto Rico","72",378,15,62,3
2020-04-02,"Puerto Rico","72",316,12,30,1
2020-04-01,"Puerto Rico","72",286,11,47,3
2020-03-31,"Puerto Rico","72",239,8,65,2
2020-03-30,"Puerto Rico","72",174,6,47,1
2020-03-29,"Puerto Rico","72",127,5,27,2
2020-03-28,"Puerto Rico","72",100,3,21,0
2020-03-27,"Puerto Rico","72",79,3,15,1
2020-03-26,"Puerto Rico","72",64,2,13,0
2020-03-25,"Puerto Rico","72",51,2,12,0
2020-03-24,"Puerto Rico","72",39,2,8,0
2020-03-23,"Puerto Rico","72",31,2,8,1
2020-03-22,"Puerto Rico","72",23,1,2,0
2020-03-21,"Puerto Rico","72",21,1,7,1
2020-03-20,"Puerto Rico","72",14,0,8,0
2020-03-19,"Puerto Rico","72",6,0,1,0
2020-03-18,"Puerto Rico","72",5,0,0,0
2020-03-17,"Puerto Rico","72",5,0,0,0
2020-03-16,"Puerto Rico","72",5,0,0,0
2020-03-15,"Puerto Rico","72",5,0,1,0
2020-03-14,"Puerto Rico","72",4,0,1,0
2020-03-13,"Puerto Rico","72",3,0,3,0
2020-05-15,"Rhode Island","44",12219,479,203,11
2020-05-14,"Rhode Island","44",12016,468,181,6
2020-05-13,"Rhode Island","44",11835,462,221,18
2020-05-12,"Rhode Island","44",11614,444,164,14
2020-05-11,"Rhode Island","44",11450,430,176,8
2020-05-10,"Rhode Island","44",11274,422,285,4
2020-05-09,"Rhode Island","44",10989,418,210,19
2020-05-08,"Rhode Island","44",10779,399,249,11
2020-05-07,"Rhode Island","44",10530,388,325,18
2020-05-06,"Rhode Island","44",10205,370,272,15
2020-05-05,"Rhode Island","44",9933,355,281,14
2020-05-04,"Rhode Island","44",9652,341,175,21
2020-05-03,"Rhode Island","44",9477,320,188,24
2020-05-02,"Rhode Island","44",9289,296,327,17
2020-05-01,"Rhode Island","44",8962,279,341,13
2020-04-30,"Rhode Island","44",8621,266,374,15
2020-04-29,"Rhode Island","44",8247,251,321,12
2020-04-28,"Rhode Island","44",7926,239,218,6
2020-04-27,"Rhode Island","44",7708,233,269,7
2020-04-26,"Rhode Island","44",7439,226,310,11
2020-04-25,"Rhode Island","44",7129,215,430,13
2020-04-24,"Rhode Island","44",6699,202,443,13
2020-04-23,"Rhode Island","44",6256,189,415,8
2020-04-22,"Rhode Island","44",5841,181,341,10
2020-04-21,"Rhode Island","44",5500,171,410,16
2020-04-20,"Rhode Island","44",5090,155,384,5
2020-04-19,"Rhode Island","44",4706,150,215,13
2020-04-18,"Rhode Island","44",4491,137,314,19
2020-04-17,"Rhode Island","44",4177,118,339,13
2020-04-16,"Rhode Island","44",3838,105,309,18
2020-04-15,"Rhode Island","44",3529,87,278,7
2020-04-14,"Rhode Island","44",3251,80,275,7
2020-04-13,"Rhode Island","44",2976,73,311,10
2020-04-12,"Rhode Island","44",2665,63,316,7
2020-04-11,"Rhode Island","44",2349,56,334,7
2020-04-10,"Rhode Island","44",2015,49,288,6
2020-04-09,"Rhode Island","44",1727,43,277,8
2020-04-08,"Rhode Island","44",1450,35,221,5
2020-04-07,"Rhode Island","44",1229,30,147,3
2020-04-06,"Rhode Island","44",1082,27,160,2
2020-04-05,"Rhode Island","44",922,25,116,8
2020-04-04,"Rhode Island","44",806,17,95,3
2020-04-03,"Rhode Island","44",711,14,54,2
2020-04-02,"Rhode Island","44",657,12,91,2
2020-04-01,"Rhode Island","44",566,10,78,2
2020-03-31,"Rhode Island","44",488,8,80,4
2020-03-30,"Rhode Island","44",408,4,114,1
2020-03-29,"Rhode Island","44",294,3,55,1
2020-03-28,"Rhode Island","44",239,2,36,2
2020-03-27,"Rhode Island","44",203,0,38,0
2020-03-26,"Rhode Island","44",165,0,33,0
2020-03-25,"Rhode Island","44",132,0,8,0
2020-03-24,"Rhode Island","44",124,0,18,0
2020-03-23,"Rhode Island","44",106,0,23,0
2020-03-22,"Rhode Island","44",83,0,17,0
2020-03-21,"Rhode Island","44",66,0,22,0
2020-03-20,"Rhode Island","44",44,0,0,0
2020-03-19,"Rhode Island","44",44,0,11,0
2020-03-18,"Rhode Island","44",33,0,10,0
2020-03-17,"Rhode Island","44",23,0,2,0
2020-03-16,"Rhode Island","44",21,0,1,0
2020-03-15,"Rhode Island","44",20,0,0,0
2020-03-14,"Rhode Island","44",20,0,0,0
2020-03-13,"Rhode Island","44",20,0,15,0
2020-03-12,"Rhode Island","44",5,0,0,0
2020-03-11,"Rhode Island","44",5,0,0,0
2020-03-10,"Rhode Island","44",5,0,2,0
2020-03-09,"Rhode Island","44",3,0,0,0
2020-03-08,"Rhode Island","44",3,0,0,0
2020-03-07,"Rhode Island","44",3,0,0,0
2020-03-06,"Rhode Island","44",3,0,1,0
2020-03-05,"Rhode Island","44",2,0,0,0
2020-03-04,"Rhode Island","44",2,0,0,0
2020-03-03,"Rhode Island","44",2,0,0,0
2020-03-02,"Rhode Island","44",2,0,0,0
2020-03-01,"Rhode Island","44",2,0,2,0
2020-05-15,"South Carolina","45",8407,380,218,9
2020-05-14,"South Carolina","45",8189,371,159,9
2020-05-13,"South Carolina","45",8030,362,103,7
2020-05-12,"South Carolina","45",7927,355,135,9
2020-05-11,"South Carolina","45",7792,346,139,15
2020-05-10,"South Carolina","45",7653,331,122,1
2020-05-09,"South Carolina","45",7531,330,164,10
2020-05-08,"South Carolina","45",7367,320,225,4
2020-05-07,"South Carolina","45",7142,316,206,11
2020-05-06,"South Carolina","45",6936,305,95,9
2020-05-05,"South Carolina","45",6841,296,84,13
2020-05-04,"South Carolina","45",6757,283,131,8
2020-05-03,"South Carolina","45",6626,275,137,8
2020-05-02,"South Carolina","45",6489,267,231,11
2020-05-01,"South Carolina","45",6258,256,163,12
2020-04-30,"South Carolina","45",6095,244,214,12
2020-04-29,"South Carolina","45",5881,232,146,40
2020-04-28,"South Carolina","45",5735,192,122,15
2020-04-27,"South Carolina","45",5613,177,123,3
2020-04-26,"South Carolina","45",5490,174,237,8
2020-04-25,"South Carolina","45",5253,166,183,9
2020-04-24,"South Carolina","45",5070,157,153,7
2020-04-23,"South Carolina","45",4917,150,156,10
2020-04-22,"South Carolina","45",4761,140,153,5
2020-04-21,"South Carolina","45",4608,135,169,11
2020-04-20,"South Carolina","45",4439,124,62,4
2020-04-19,"South Carolina","45",4377,120,131,1
2020-04-18,"South Carolina","45",4246,119,160,3
2020-04-17,"South Carolina","45",4086,116,155,7
2020-04-16,"South Carolina","45",3931,109,275,2
2020-04-15,"South Carolina","45",3656,107,103,10
2020-04-14,"South Carolina","45",3553,97,114,10
2020-04-13,"South Carolina","45",3439,87,120,5
2020-04-12,"South Carolina","45",3319,82,112,2
2020-04-11,"South Carolina","45",3207,80,142,8
2020-04-10,"South Carolina","45",3065,72,273,5
2020-04-09,"South Carolina","45",2792,67,240,4
2020-04-08,"South Carolina","45",2552,63,135,12
2020-04-07,"South Carolina","45",2417,51,185,3
2020-04-06,"South Carolina","45",2232,48,183,4
2020-04-05,"South Carolina","45",2049,44,132,4
2020-04-04,"South Carolina","45",1917,40,217,6
2020-04-03,"South Carolina","45",1700,34,146,3
2020-04-02,"South Carolina","45",1554,31,261,5
2020-04-01,"South Carolina","45",1293,26,210,4
2020-03-31,"South Carolina","45",1083,22,158,4
2020-03-30,"South Carolina","45",925,18,151,2
2020-03-29,"South Carolina","45",774,16,114,1
2020-03-28,"South Carolina","45",660,15,121,2
2020-03-27,"South Carolina","45",539,13,83,4
2020-03-26,"South Carolina","45",456,9,32,2
2020-03-25,"South Carolina","45",424,7,82,0
2020-03-24,"South Carolina","45",342,7,43,2
2020-03-23,"South Carolina","45",299,5,105,2
2020-03-22,"South Carolina","45",194,3,22,0
2020-03-21,"South Carolina","45",172,3,46,0
2020-03-20,"South Carolina","45",126,3,45,2
2020-03-19,"South Carolina","45",81,1,21,0
2020-03-18,"South Carolina","45",60,1,13,0
2020-03-17,"South Carolina","45",47,1,14,0
2020-03-16,"South Carolina","45",33,1,5,1
2020-03-15,"South Carolina","45",28,0,9,0
2020-03-14,"South Carolina","45",19,0,6,0
2020-03-13,"South Carolina","45",13,0,1,0
2020-03-12,"South Carolina","45",12,0,2,0
2020-03-11,"South Carolina","45",10,0,1,0
2020-03-10,"South Carolina","45",9,0,2,0
2020-03-09,"South Carolina","45",7,0,1,0
2020-03-08,"South Carolina","45",6,0,4,0
2020-03-07,"South Carolina","45",2,0,0,0
2020-03-06,"South Carolina","45",2,0,2,0
2020-05-15,"South Dakota","46",3887,44,95,1
2020-05-14,"South Dakota","46",3792,43,60,4
2020-05-13,"South Dakota","46",3732,39,69,0
2020-05-12,"South Dakota","46",3663,39,49,5
2020-05-11,"South Dakota","46",3614,34,97,0
2020-05-10,"South Dakota","46",3517,34,124,0
2020-05-09,"South Dakota","46",3393,34,249,3
2020-05-08,"South Dakota","46",3144,31,239,0
2020-05-07,"South Dakota","46",2905,31,126,2
2020-05-06,"South Dakota","46",2779,29,59,5
2020-05-05,"South Dakota","46",2720,24,53,3
2020-05-04,"South Dakota","46",2667,21,37,0
2020-05-03,"South Dakota","46",2630,21,43,0
2020-05-02,"South Dakota","46",2587,21,62,0
2020-05-01,"South Dakota","46",2525,21,75,4
2020-04-30,"South Dakota","46",2450,17,75,4
2020-04-29,"South Dakota","46",2375,13,61,2
2020-04-28,"South Dakota","46",2314,11,68,0
2020-04-27,"South Dakota","46",2246,11,33,0
2020-04-26,"South Dakota","46",2213,11,66,1
2020-04-25,"South Dakota","46",2147,10,107,0
2020-04-24,"South Dakota","46",2040,10,84,1
2020-04-23,"South Dakota","46",1956,9,98,0
2020-04-22,"South Dakota","46",1858,9,103,1
2020-04-21,"South Dakota","46",1755,8,70,1
2020-04-20,"South Dakota","46",1685,7,50,0
2020-04-19,"South Dakota","46",1635,7,94,0
2020-04-18,"South Dakota","46",1541,7,131,0
2020-04-17,"South Dakota","46",1410,7,100,0
2020-04-16,"South Dakota","46",1310,7,143,1
2020-04-15,"South Dakota","46",1167,6,180,0
2020-04-14,"South Dakota","46",987,6,120,0
2020-04-13,"South Dakota","46",867,6,138,0
2020-04-12,"South Dakota","46",729,6,103,0
2020-04-11,"South Dakota","46",626,6,90,0
2020-04-10,"South Dakota","46",536,6,89,0
2020-04-09,"South Dakota","46",447,6,54,0
2020-04-08,"South Dakota","46",393,6,73,0
2020-04-07,"South Dakota","46",320,6,32,2
2020-04-06,"South Dakota","46",288,4,48,2
2020-04-05,"South Dakota","46",240,2,28,0
2020-04-04,"South Dakota","46",212,2,25,0
2020-04-03,"South Dakota","46",187,2,22,0
2020-04-02,"South Dakota","46",165,2,37,0
2020-04-01,"South Dakota","46",128,2,21,1
2020-03-31,"South Dakota","46",107,1,7,0
2020-03-30,"South Dakota","46",100,1,10,0
2020-03-29,"South Dakota","46",90,1,22,0
2020-03-28,"South Dakota","46",68,1,10,0
2020-03-27,"South Dakota","46",58,1,12,0
2020-03-26,"South Dakota","46",46,1,5,0
2020-03-25,"South Dakota","46",41,1,11,0
2020-03-24,"South Dakota","46",30,1,2,0
2020-03-23,"South Dakota","46",28,1,7,0
2020-03-22,"South Dakota","46",21,1,7,0
2020-03-21,"South Dakota","46",14,1,0,0
2020-03-20,"South Dakota","46",14,1,0,0
2020-03-19,"South Dakota","46",14,1,3,0
2020-03-18,"South Dakota","46",11,1,0,0
2020-03-17,"South Dakota","46",11,1,1,0
2020-03-16,"South Dakota","46",10,1,1,0
2020-03-15,"South Dakota","46",9,1,0,0
2020-03-14,"South Dakota","46",9,1,0,0
2020-03-13,"South Dakota","46",9,1,1,0
2020-03-12,"South Dakota","46",8,1,0,0
2020-03-11,"South Dakota","46",8,1,3,0
2020-03-10,"South Dakota","46",5,1,5,1
2020-05-15,"Tennessee","47",16917,288,329,4
2020-05-14,"Tennessee","47",16588,284,327,13
2020-05-13,"Tennessee","47",16261,271,484,7
2020-05-12,"Tennessee","47",15777,264,354,16
2020-05-11,"Tennessee","47",15423,248,363,6
2020-05-10,"Tennessee","47",15060,242,385,1
2020-05-09,"Tennessee","47",14675,241,399,1
2020-05-08,"Tennessee","47",14276,240,168,2
2020-05-07,"Tennessee","47",14108,238,371,1
2020-05-06,"Tennessee","47",13737,237,182,12
2020-05-05,"Tennessee","47",13555,225,272,9
2020-05-04,"Tennessee","47",13283,216,412,5
2020-05-03,"Tennessee","47",12871,211,495,1
2020-05-02,"Tennessee","47",12376,210,595,5
2020-05-01,"Tennessee","47",11781,205,1275,5
2020-04-30,"Tennessee","47",10506,200,251,4
2020-04-29,"Tennessee","47",10255,196,281,6
2020-04-28,"Tennessee","47",9974,190,235,6
2020-04-27,"Tennessee","47",9739,184,304,2
2020-04-26,"Tennessee","47",9435,182,517,3
2020-04-25,"Tennessee","47",8918,179,300,7
2020-04-24,"Tennessee","47",8618,172,449,0
2020-04-23,"Tennessee","47",8169,172,488,3
2020-04-22,"Tennessee","47",7681,169,364,10
2020-04-21,"Tennessee","47",7317,159,323,3
2020-04-20,"Tennessee","47",6994,156,170,5
2020-04-19,"Tennessee","47",6824,151,200,3
2020-04-18,"Tennessee","47",6624,148,201,2
2020-04-17,"Tennessee","47",6423,146,346,4
2020-04-16,"Tennessee","47",6077,142,213,7
2020-04-15,"Tennessee","47",5864,135,210,12
2020-04-14,"Tennessee","47",5654,123,171,9
2020-04-13,"Tennessee","47",5483,114,339,7
2020-04-12,"Tennessee","47",5144,107,161,0
2020-04-11,"Tennessee","47",4983,107,190,3
2020-04-10,"Tennessee","47",4793,104,337,9
2020-04-09,"Tennessee","47",4456,95,210,12
2020-04-08,"Tennessee","47",4246,83,236,11
2020-04-07,"Tennessee","47",4010,72,257,7
2020-04-06,"Tennessee","47",3753,65,215,15
2020-04-05,"Tennessee","47",3538,50,273,3
2020-04-04,"Tennessee","47",3265,47,233,11
2020-04-03,"Tennessee","47",3032,36,164,4
2020-04-02,"Tennessee","47",2868,32,179,9
2020-04-01,"Tennessee","47",2689,23,640,10
2020-03-31,"Tennessee","47",2049,13,328,0
2020-03-30,"Tennessee","47",1721,13,152,6
2020-03-29,"Tennessee","47",1569,7,206,1
2020-03-28,"Tennessee","47",1363,6,183,0
2020-03-27,"Tennessee","47",1180,6,199,3
2020-03-26,"Tennessee","47",981,3,175,0
2020-03-25,"Tennessee","47",806,3,128,1
2020-03-24,"Tennessee","47",678,2,156,0
2020-03-23,"Tennessee","47",522,2,98,0
2020-03-22,"Tennessee","47",424,2,112,0
2020-03-21,"Tennessee","47",312,2,75,2
2020-03-20,"Tennessee","47",237,0,82,0
2020-03-19,"Tennessee","47",155,0,57,0
2020-03-18,"Tennessee","47",98,0,25,0
2020-03-17,"Tennessee","47",73,0,21,0
2020-03-16,"Tennessee","47",52,0,13,0
2020-03-15,"Tennessee","47",39,0,7,0
2020-03-14,"Tennessee","47",32,0,6,0
2020-03-13,"Tennessee","47",26,0,8,0
2020-03-12,"Tennessee","47",18,0,10,0
2020-03-11,"Tennessee","47",8,0,1,0
2020-03-10,"Tennessee","47",7,0,3,0
2020-03-09,"Tennessee","47",4,0,1,0
2020-03-08,"Tennessee","47",3,0,2,0
2020-03-07,"Tennessee","47",1,0,0,0
2020-03-06,"Tennessee","47",1,0,0,0
2020-03-05,"Tennessee","47",1,0,1,0
2020-05-15,"Texas","48",46987,1300,1818,44
2020-05-14,"Texas","48",45169,1256,1347,51
2020-05-13,"Texas","48",43822,1205,1474,36
2020-05-12,"Texas","48",42348,1169,1360,32
2020-05-11,"Texas","48",40988,1137,951,27
2020-05-10,"Texas","48",40037,1110,1188,24
2020-05-09,"Texas","48",38849,1086,906,27
2020-05-08,"Texas","48",37943,1059,1261,43
2020-05-07,"Texas","48",36682,1016,1241,31
2020-05-06,"Texas","48",35441,985,1155,30
2020-05-05,"Texas","48",34286,955,1152,41
2020-05-04,"Texas","48",33134,914,835,24
2020-05-03,"Texas","48",32299,890,866,15
2020-05-02,"Texas","48",31433,875,1091,22
2020-05-01,"Texas","48",30342,853,1270,25
2020-04-30,"Texas","48",29072,828,1233,52
2020-04-29,"Texas","48",27839,776,971,38
2020-04-28,"Texas","48",26868,738,905,39
2020-04-27,"Texas","48",25963,699,754,23
2020-04-26,"Texas","48",25209,676,715,14
2020-04-25,"Texas","48",24494,662,844,37
2020-04-24,"Texas","48",23650,625,944,24
2020-04-23,"Texas","48",22706,601,937,30
2020-04-22,"Texas","48",21769,571,820,19
2020-04-21,"Texas","48",20949,552,914,29
2020-04-20,"Texas","48",20035,523,594,20
2020-04-19,"Texas","48",19441,503,514,16
2020-04-18,"Texas","48",18927,487,796,26
2020-04-17,"Texas","48",18131,461,1203,33
2020-04-16,"Texas","48",16928,428,822,33
2020-04-15,"Texas","48",16106,395,803,30
2020-04-14,"Texas","48",15303,365,816,45
2020-04-13,"Texas","48",14487,320,711,32
2020-04-12,"Texas","48",13776,288,568,23
2020-04-11,"Texas","48",13208,265,918,19
2020-04-10,"Texas","48",12290,246,918,18
2020-04-09,"Texas","48",11372,228,1475,33
2020-04-08,"Texas","48",9897,195,929,18
2020-04-07,"Texas","48",8968,177,864,18
2020-04-06,"Texas","48",8104,159,1013,23
2020-04-05,"Texas","48",7091,136,525,12
2020-04-04,"Texas","48",6566,124,897,27
2020-04-03,"Texas","48",5669,97,789,18
2020-04-02,"Texas","48",4880,79,625,16
2020-04-01,"Texas","48",4255,63,685,6
2020-03-31,"Texas","48",3570,57,534,11
2020-03-30,"Texas","48",3036,46,327,11
2020-03-29,"Texas","48",2709,35,551,6
2020-03-28,"Texas","48",2158,29,218,6
2020-03-27,"Texas","48",1940,23,398,2
2020-03-26,"Texas","48",1542,21,423,9
2020-03-25,"Texas","48",1119,12,262,1
2020-03-24,"Texas","48",857,11,129,4
2020-03-23,"Texas","48",728,7,96,0
2020-03-22,"Texas","48",632,7,85,2
2020-03-21,"Texas","48",547,5,170,0
2020-03-20,"Texas","48",377,5,129,1
2020-03-19,"Texas","48",248,4,82,2
2020-03-18,"Texas","48",166,2,60,1
2020-03-17,"Texas","48",106,1,19,0
2020-03-16,"Texas","48",87,1,7,1
2020-03-15,"Texas","48",80,0,11,0
2020-03-14,"Texas","48",69,0,11,0
2020-03-13,"Texas","48",58,0,17,0
2020-03-12,"Texas","48",41,0,8,0
2020-03-11,"Texas","48",33,0,2,0
2020-03-10,"Texas","48",31,0,7,0
2020-03-09,"Texas","48",24,0,1,0
2020-03-08,"Texas","48",23,0,4,0
2020-03-07,"Texas","48",19,0,0,0
2020-03-06,"Texas","48",19,0,3,0
2020-03-05,"Texas","48",16,0,4,0
2020-03-04,"Texas","48",12,0,1,0
2020-03-03,"Texas","48",11,0,0,0
2020-03-02,"Texas","48",11,0,0,0
2020-03-01,"Texas","48",11,0,0,0
2020-02-29,"Texas","48",11,0,0,0
2020-02-28,"Texas","48",11,0,1,0
2020-02-27,"Texas","48",10,0,0,0
2020-02-26,"Texas","48",10,0,0,0
2020-02-25,"Texas","48",10,0,0,0
2020-02-24,"Texas","48",10,0,6,0
2020-02-23,"Texas","48",4,0,0,0
2020-02-22,"Texas","48",4,0,0,0
2020-02-21,"Texas","48",4,0,2,0
2020-02-20,"Texas","48",2,0,0,0
